Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Car,CouncilArea,Regionname,Propertycount
South Yarra,3 Hyland St,2,h,SP,Jellis,16/04/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,2/100 Commercial Rd,3,u,S,Kay,17/09/2016,3.3,3141.0,3.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,7/44 Darling St,2,u,S,Thomson,17/09/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,15/2 Gordon Gr,2,u,S,Jellis,17/09/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,48 Howitt St,3,h,SP,Jellis,17/09/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,76 Osborne St,1,h,S,Marshall,17/09/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,10/22 Rockley Rd,1,u,S,Marshall,17/09/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,5/205 Williams Rd,1,u,S,hockingstuart,17/09/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,2/35 Alexandra Av,2,t,S,Jellis,18/03/2017,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,3/52 Arthur St,2,u,SP,Biggin,18/03/2017,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,2/234 Domain Rd,4,u,VB,RT,18/03/2017,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,72 Fawkner St,3,h,SS,Abercromby's,18/03/2017,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,49 Leopold St,4,h,PI,Williams,18/03/2017,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,6 Medley St,2,h,SN,Castran,18/03/2017,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,6/49 Osborne St,1,u,VB,Jellis,18/03/2017,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,61 Osborne St,3,h,S,hockingstuart,18/03/2017,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,3/39 Ralston St,2,u,SN,Greg,18/03/2017,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,103/334 Toorak Rd,2,u,S,Wilson,18/03/2017,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,34 Alexandra St,3,h,S,Jellis,18/06/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,14/85 Caroline St,1,u,S,hockingstuart,18/06/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,37 Grosvenor St,3,h,S,hockingstuart,18/06/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,115 Osborne St,3,h,S,Jellis,18/06/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,8/28 The Righi,1,u,S,hockingstuart,18/06/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,3/513 Punt Rd,1,u,S,hockingstuart,19/11/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,80 Toorak Rd,4,h,VB,Kay,19/11/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,2/41 Walsh St,1,u,PI,Williams,19/11/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,22/49 Walsh St,1,u,S,hockingstuart,19/11/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,3/38 Arnold St,1,u,S,hockingstuart,22/05/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,21/33 Murphy St,2,u,S,hockingstuart,22/05/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,29 Nicholson St,3,t,VB,Kay,22/05/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,62 Powell St,3,h,S,Jellis,22/05/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,21 Ralston St,3,h,S,Jellis,22/05/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,33/3 Rockley Rd,3,u,S,hockingstuart,22/05/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,24/384 Toorak Rd,1,u,S,hockingstuart,22/05/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,9/26 Davis Av,1,u,S,Williams,22/08/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,39 Hardy St,2,h,S,hockingstuart,22/08/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,19/47 Rockley Rd,2,u,VB,Abercromby's,22/08/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,1 Davis Av,4,h,VB,Kay,23/04/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,1/949 Punt Rd,1,u,SP,hockingstuart,23/04/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,6 Cliff St,2,h,S,Fletchers,24/09/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,8 Cliff St,2,h,VB,Fletchers,24/09/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,7/48 Cromwell Rd,1,u,S,hockingstuart,24/09/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,29 Davis Av,3,h,SA,Domain,24/09/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,9 Moore St,3,h,PI,Thomson,24/09/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,1/7 Rockley Rd,2,u,S,Marshall,24/09/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,202/800 Chapel St,2,u,S,Beller,25/02/2017,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,15 Clowes St,6,u,SN,hockingstuart,25/02/2017,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,35/15 Copelen St,3,u,SN,hockingstuart,25/02/2017,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,1/35 Cromwell Rd,3,h,VB,Marshall,25/02/2017,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,5 Davis Av,3,h,S,Jellis,25/02/2017,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,5/59 Davis Av,1,u,S,Williams,25/02/2017,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,12/2 Gordon Gr,2,u,S,Beller,25/02/2017,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,4/30 Murphy St,2,u,S,Williams,25/02/2017,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,334 Punt Rd,3,h,VB,Jellis,25/02/2017,3.3,3141.0,3.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,16h Stables La,1,u,PI,Marshall,25/02/2017,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,19/393 Toorak Rd,1,u,SN,hockingstuart,25/02/2017,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,8/27 Kensington Rd,2,u,S,hockingstuart,26/07/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,4/943 Punt Rd,2,u,SP,hockingstuart,26/07/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,504/79 River St,2,u,S,hockingstuart,26/07/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,904/666 Chapel St,2,u,SP,Williams,27/06/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,702/700 Chapel St,1,u,SP,hockingstuart,27/06/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,6 Cliff St,2,h,PI,Jellis,27/06/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,3/2 Coolullah Av,1,u,S,Williams,27/06/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,13/4 Gordon Gr,2,u,S,Ray,27/06/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,34b Palermo St,3,h,SN,hockingstuart,27/06/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,17/14 Tivoli Rd,1,u,VB,hockingstuart,27/06/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,1/271 Williams Rd,2,u,S,hockingstuart,27/06/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,5/23 Argo St,2,u,SN,hockingstuart,27/11/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,6/16 Cromwell Rd,2,u,VB,Jellis,27/11/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,11/274 Domain Rd,2,u,S,hockingstuart,27/11/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,9/34 Kensington Rd,2,u,SP,Jellis,27/11/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,19 Lara St,3,h,PI,Kay,27/11/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,7 Motherwell St,4,h,S,Kay,27/11/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,68 Oban St,3,h,PI,Jellis,27/11/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,366 Toorak Rd,3,h,S,Morrison,27/11/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,2a Alexandra St,3,h,S,Jellis,28/05/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,10/63 Alexandra Av,1,u,S,hockingstuart,28/05/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,40 Fawkner St,3,h,PI,Williams,28/05/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,3/4 Gordon Gr,1,u,S,Biggin,28/05/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,8 Moffat St,3,h,S,Jellis,28/05/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,19 Phoenix St,2,h,S,hockingstuart,28/05/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,9/501 Punt Rd,1,u,S,Williams,28/05/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,2/4 Stanley St,2,t,SN,Besser,28/05/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,33 Tyrone St,2,h,S,LITTLE,28/05/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,36 Tyrone St,3,h,S,Marshall,28/05/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,19/85 Alexandra Av,2,u,SP,Kay,28/08/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,9/51 Davis Av,1,u,S,Marshall,28/08/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,9/210 Domain Rd,2,u,S,Jellis,28/08/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,7/70 Hawksburn Rd,1,u,VB,hockingstuart,28/08/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,2/28 Tivoli Pl,2,u,S,Williams,28/08/2016,3.3,3141.0,0.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,2/28 Walsh St,3,t,S,Williams,28/08/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,12 Witchwood Cl,3,h,SP,Biggin,28/08/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,8/3 Barnsbury Rd,2,u,S,LITTLE,30/07/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,602/3 Chapel Mw,1,u,SP,Biggin,30/07/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,303/3 Clara St,1,u,PI,Dingle,30/07/2016,3.3,3141.0,1.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,11/56 Darling St,1,u,S,Kay,30/07/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,16/37 Margaret St,1,u,PI,LITTLE,30/07/2016,3.3,3141.0,2.0,Melbourne City Council,Southern Metropolitan,14887.0
Southbank,41/106 Southbank Bvd,3,u,S,VICPROP,3/09/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,1003/133 City Rd,1,u,PN,Inner,4/02/2016,1.2,3006.0,2.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,716/22 Dorcas St,1,u,S,LITTLE,4/03/2017,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,24/105 Southbank Bvd,2,u,S,hockingstuart,4/03/2017,1.2,3006.0,2.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,9/81 Dodds St,3,u,SP,Greg,4/06/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,4/55 Kavanagh St,2,u,S,Marshall,4/06/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,293/88 Kavanagh St,2,u,VB,Greg,4/06/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,108/38 Kavanagh St,2,u,W,Edward,6/08/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,92/99 Whiteman St,2,u,VB,Marshall,6/08/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,6/77 Dodds St,4,u,S,Ray,7/05/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,2/95 Dodds St,2,u,S,Cayzer,7/05/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,1605/14 Kavanagh St,2,u,S,Ray,7/05/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,171/88 Kavanagh St,2,u,PI,Alexkarbon,7/05/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,208/102 Wells St,2,u,S,Greg,7/11/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,1712/39 Coventry St,2,u,PI,Dingle,10/09/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,308/18 Kavanagh St,1,u,S,Greg,11/02/2017,1.2,3006.0,0.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,185/38 Kavanagh St,2,u,PI,Fletchers,11/02/2017,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,1509/152 Sturt St,2,u,S,MICM,11/03/2017,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,80 Coventry St,3,h,S,Greg,12/11/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,6/85 Dodds St,4,u,S,Kay,12/11/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,909/118 Kavanagh St,2,u,PI,Dingle,12/11/2016,1.2,3006.0,0.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,2503/109 Clarendon St,2,u,PI,Greg,13/08/2016,1.2,3006.0,2.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,5/82 Coventry St,3,u,PN,Morleys,14/05/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,406/152 Sturt St,1,u,VB,Greg,14/05/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,125/173 City Rd,1,u,VB,Greg,16/04/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,114 Gladstone St,2,h,SP,Cayzer,16/07/2016,1.2,3006.0,0.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,7/100 Wells St,3,u,VB,Greg,16/07/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,808/8 Kavanagh St,2,u,VB,Whiting,18/03/2017,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,1909/80 Clarendon St,1,u,PI,Greg,18/06/2016,1.2,3006.0,2.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,85 Montague St,3,h,VB,Cayzer,18/06/2016,1.2,3006.0,0.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,2/66 Coventry St,2,u,S,RT,19/11/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,601/65 Coventry St,2,u,S,hockingstuart,22/05/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,1809/9 Power St,1,u,VB,Greg,22/05/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,805/152 Sturt St,1,u,PN,Inner,22/08/2016,1.2,3006.0,0.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,2005/39 Coventry St,2,u,S,Greg,23/04/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,7/100 Wells St,3,u,VB,hockingstuart,23/04/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,1212/80 Clarendon St,3,u,PN,LITTLE,24/09/2016,1.2,3006.0,2.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,3303/9 Power St,2,u,PI,Marshall,24/09/2016,1.2,3006.0,2.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,73/1 Riverside Qy,2,u,S,Dingle,24/09/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,131/120 Sturt St,2,u,PI,Greg,28/05/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,75/285 City Rd,1,u,VB,Dingle,30/07/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,61/88 Wells St,3,u,VB,VICPROP,30/07/2016,1.2,3006.0,1.0,Melbourne City Council,Southern Metropolitan,8400.0
Spotswood,73 The Avenue,3,h,S,hockingstuart,3/09/2016,7.7,3015.0,3.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,26 George St,4,t,PI,hockingstuart,3/12/2016,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,408A Melbourne Rd,1,u,S,Douglas,4/03/2017,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,1/8 Morwick St,4,t,SP,Sweeney,4/03/2017,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,10 Raleigh St,3,h,S,RT,6/08/2016,7.7,3015.0,1.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,6 McNeilage St,2,h,S,Jas,7/05/2016,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,18 Vernier St,2,h,S,Jas,8/10/2016,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,47 Hudsons Rd,3,h,S,Jas,10/09/2016,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,16 Watt St,4,h,VB,Jas,10/12/2016,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,24 Forrest St,3,h,S,Williams,12/06/2016,7.7,3015.0,0.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,15a Andrews St,3,t,PI,Village,12/11/2016,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,59 Hope St,4,h,VB,RT,12/11/2016,7.7,3015.0,0.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,13 Robb St,3,h,S,Biggin,16/04/2016,7.7,3015.0,0.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,13 Abbott St,3,h,S,Williams,17/09/2016,7.7,3015.0,3.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,118 The Avenue,4,t,S,Jas,17/09/2016,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,1/606 Melbourne Rd,2,u,SP,Jas,18/03/2017,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,13B Vernier St,2,h,S,Sweeney,18/03/2017,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,154 Hudsons Rd,4,h,S,hockingstuart,18/06/2016,7.7,3015.0,3.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,116 The Avenue,3,h,S,Jas,19/11/2016,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,6 Abbott St,4,h,S,Williams,25/02/2017,7.7,3015.0,5.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,14A Kernot St,3,h,S,McGrath,25/02/2017,7.7,3015.0,1.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,27 The Avenue,3,h,SP,Jas,26/07/2016,7.7,3015.0,1.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,4 Steel St,3,h,S,Biggin,27/06/2016,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,66 The Avenue,3,h,S,Village,27/11/2016,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,2A Vernon St,4,h,SP,Village,27/11/2016,7.7,3015.0,2.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Spotswood,59 Hope St,4,h,PI,Jas,28/08/2016,7.7,3015.0,0.0,Hobsons Bay City Council,Western Metropolitan,1223.0
St Kilda,57 Acland St,4,h,PI,Marshall,3/09/2016,6.1,3182.0,2.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,1/170 Barkly St,2,u,S,hockingstuart,3/09/2016,6.1,3182.0,1.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,66 Blessington St,4,h,VB,hockingstuart,3/09/2016,6.1,3182.0,2.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,31/12 Clyde St,1,u,PI,McGrath,3/09/2016,6.1,3182.0,1.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,16/14 Mitford St,2,u,S,Gary,3/09/2016,6.1,3182.0,2.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,94 Pakington St,2,h,S,hockingstuart,3/09/2016,6.1,3182.0,1.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,96 Pakington St,4,h,S,hockingstuart,3/09/2016,6.1,3182.0,1.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,210/60 Wellington St,1,u,PI,hockingstuart,3/09/2016,6.1,3182.0,1.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,5/61 Blessington St,2,u,S,hockingstuart,3/12/2016,6.1,3182.0,2.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,1/76 Carlisle St,2,u,S,Woodards,3/12/2016,6.1,3182.0,1.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,1/23 Dalgety St,2,u,PI,hockingstuart,3/12/2016,6.1,3182.0,2.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,4/39 Dalgety St,2,h,S,Abercromby's,3/12/2016,6.1,3182.0,2.0,Port Phillip City Council,Southern Metropolitan,13240.0
