,clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
684,3,1754,0,0,0,1,0,0,1,0,0,0,0,0,-0.5449857606367255,-1.7550832586627387,0.24475918442414724,-0.3673559031999117,-0.34458547657769084,-0.5454926059815114
685,2,1427,0,1,0,0,0,0,0,1,0,0,0,0,-0.5876789930754213,2.567491540943641,3.8581181739112558,-0.7273381434830127,-0.6799793743058867,-0.4295707260774721
686,2,2388,0,0,0,1,0,0,0,0,1,0,0,0,-0.18209328490781262,0.1660610967178734,1.1480989317959243,-0.04337188694512146,-0.08170917835829354,-0.0383343814013405
687,4,4209,0,0,0,1,0,1,0,0,0,0,0,0,0.031372877285665846,0.37189799193722295,0.24475918442414724,0.24461390528135943,0.1902318197997043,0.2659605533467629
688,1,4974,0,0,1,0,0,0,1,0,0,0,0,0,0.9065841422789266,0.7149594839694754,-1.561920310319407,0.9465792738334062,0.9244725148262963,1.033943007711022
689,4,936,0,0,1,0,0,0,1,0,0,0,0,0,-1.0573045499010736,-0.10838809690792763,-0.20691068926174133,-1.2583119479005864,-1.296378970130681,-1.2700043553817562
690,1,3405,0,0,0,0,1,0,0,1,0,0,0,0,0.24483903947914407,0.8521840807823784,0.6964290581100357,0.35260857736628975,0.3987199183875017,0.48331407816683625
691,2,1879,0,0,0,1,0,1,0,0,0,0,0,0,-0.4595992957593344,-1.0689602745982336,0.24475918442414724,-0.24136211910082667,-0.32645607670049065,-0.4005902561014629
692,5,684,0,1,0,0,0,0,0,0,1,0,0,0,-1.0573045499010736,1.0580209760017278,-0.20691068926174133,-1.3483075079713611,-1.3235730699464807,-1.2265336504177418
693,4,15930,0,0,0,0,1,0,0,0,0,1,0,0,2.592966823607404,1.195245572814631,-2.0135901840052957,2.080523330725173,2.0303659073354847,2.2366325117154284
694,5,1875,0,0,1,0,0,0,0,0,1,0,0,0,-0.6090256092947691,-0.10838809690792763,-0.6585805629476299,-0.5473470233414622,-0.507750075472489,-0.5310023709935068
695,6,920,0,0,0,0,1,1,0,0,0,0,0,0,-0.9932647012430299,0.23467339512432486,0.24475918442414724,-1.2043146118581216,-1.1513437711130823,-1.1395922404897123
696,5,575,0,0,0,0,1,0,0,1,0,0,0,0,-1.1640376309978127,-1.6178586618498405,-0.20691068926174133,-1.4653017360633696,-1.459543569025479,-1.588789525117864
697,2,701,0,0,0,0,1,0,1,0,0,0,0,0,-0.8865316201462908,0.7149594839694754,0.24475918442414724,-1.0153239357094936,-0.9972438721568839,-0.922238715669639
698,1,1819,0,1,0,0,0,0,0,0,1,0,0,0,-0.09670682003042123,1.2638578712210824,0.24475918442414724,0.019625005104421438,-0.027320978726693656,0.15003867344272365
699,6,1743,0,0,1,0,0,0,0,0,0,1,0,0,-0.5663323768560734,0.4405102903436744,-1.561920310319407,-0.4933496872989975,-0.48055597565668895,-0.4295707260774721
700,7,1013,0,0,1,0,0,0,0,0,0,1,0,0,-0.9292248525849865,0.09744879831142192,-0.20691068926174133,-1.0153239357094936,-1.0697614716656831,-1.023670360585673
701,4,3090,0,0,1,0,0,1,0,0,0,0,0,0,-0.18209328490781262,0.5091225887501258,-0.20691068926174133,-0.016373218923888672,-0.045450378603893886,0.03411679353868436
702,2,1348,0,0,0,1,0,0,1,0,0,0,0,0,-0.6303722255141169,0.4405102903436744,1.5997688054818129,-0.5653461353556176,-0.6799793743058867,-0.5599828409695166
703,6,665,0,0,1,0,0,0,0,0,0,1,0,0,-1.0573045499010736,-0.10838809690792763,-0.20691068926174133,-1.285310615921819,-1.2601201703762812,-1.2700043553817562
704,1,5445,1,0,0,0,0,0,0,1,0,0,0,0,0.8638909098402309,1.1266332744081795,1.1480989317959243,0.7485890416777002,0.8338255154402976,0.9470015977829933
705,3,605,0,0,0,1,0,0,0,1,0,0,0,0,-1.0573045499010736,-0.7945110809724326,1.1480989317959243,-1.2313132798793536,-1.2147966706832818,-1.2844945903697613
706,3,1266,0,0,0,0,1,0,0,0,0,0,0,1,-0.4595992957593344,0.783571782375927,0.24475918442414724,-0.3853550152140671,-0.37177957639349,-0.28466837619742363
707,1,1265,0,0,0,0,1,0,0,1,0,0,0,0,-0.43825267953998653,1.3324701696275338,-0.20691068926174133,-0.37635545920698976,-0.33552077663909036,-0.19772696626939418
708,1,3874,0,0,0,1,0,0,0,0,0,0,1,0,0.4583052016726223,-0.4514495889401801,0.24475918442414724,0.6945917056352354,0.661596216606899,0.6137261930588801
709,1,4116,0,0,1,0,0,0,0,0,1,0,0,0,0.39426535301457877,0.783571782375927,-0.20691068926174133,0.5415992535149177,0.5074963176507007,0.6282164280468853
710,3,6108,0,0,0,1,0,0,0,0,1,0,0,0,0.4583052016726223,-0.10838809690792763,1.1480989317959243,0.7035912616423128,0.6253374168524993,0.6427066630348899
711,4,3492,0,0,0,0,1,0,1,0,0,0,0,0,-0.13940005246911694,-0.1770003953143791,-0.20691068926174133,0.04662367312565422,0.09052012047510503,0.04860702852668895
712,1,4825,0,0,1,0,0,0,0,0,0,1,0,0,0.4583052016726223,0.1660610967178734,-0.20691068926174133,0.6045961455644605,0.634402116791099,0.6427066630348899
713,2,5621,0,0,0,1,0,0,0,1,0,0,0,0,0.5223450503306658,0.5091225887501258,1.1480989317959243,0.6315948135856926,0.661596216606899,0.7151578379749147
714,1,8232,0,0,0,1,0,0,0,1,0,0,0,0,1.5042893964206658,0.8521840807823784,0.6964290581100357,1.360558850158972,1.3323840120632924,1.4686500573511687
715,5,9139,0,0,0,1,0,0,0,1,0,0,0,0,0.43695858545327443,-0.1770003953143791,0.6964290581100357,0.6045961455644605,0.5890786170980997,0.5702554880948657
716,5,8971,0,0,0,1,0,0,0,0,1,0,0,0,0.9279307584982744,-1.4806340650369376,0.6964290581100357,1.1265703939749567,1.1057665135982946,0.8890406578309736
717,2,5457,0,0,0,0,1,0,0,0,0,0,1,0,0.8852375260595787,-0.7945110809724326,-0.6585805629476299,1.0455743899112584,1.123895913475494,0.9614918327709979
718,0,1784,1,0,0,0,0,0,0,0,0,0,0,1,0.43695858545327443,2.224430048911388,0.6964290581100357,0.4876019174724521,0.3987199183875017,0.744138307950924
719,3,658,0,0,1,0,0,0,1,0,0,0,0,0,-1.0573045499010736,0.23467339512432486,-1.1102504366335184,-1.3033097279359738,-1.2782495702534806,-1.2555141203937517
720,4,698,0,0,1,0,0,0,0,0,0,1,0,0,-1.0359579336817257,0.1660610967178734,-1.561920310319407,-1.2043146118581216,-1.2510554704376815,-1.1975531804417319
721,3,3561,0,1,0,0,0,1,0,0,0,0,0,0,-0.20343990112716046,-1.274797169817588,0.6964290581100357,-0.03437233093804333,-0.0001268789108937107,-0.16874649629338437
722,4,8112,0,0,1,0,0,0,0,0,1,0,0,0,0.6717713638661008,-0.24561269372083058,-0.20691068926174133,0.8565837137626305,0.8338255154402976,0.8020992479029436
723,6,2866,0,0,0,0,1,1,0,0,0,0,0,0,-0.5022925281980298,0.1660610967178734,-0.6585805629476299,-0.4303527952494546,-0.3899089762706902,-0.3861000211134577
724,1,3958,0,0,1,0,0,0,1,0,0,0,0,0,0.22349242325979624,0.09744879831142192,-1.561920310319407,0.45160369344414275,0.4077846183261014,0.4398433732028212
725,5,2874,0,0,0,1,0,0,0,0,1,0,0,0,-0.20343990112716046,0.783571782375927,0.6964290581100357,-0.04337188694512146,-0.10890327817409268,0.019626558550679133
726,2,12109,0,0,1,0,0,0,0,1,0,0,0,0,1.5683292450787094,-0.10838809690792763,-0.6585805629476299,1.4955521902651343,1.4592898112036907,1.4541598223631642
727,4,526,0,0,1,0,0,0,0,0,0,1,0,0,-1.0573045499010736,-0.31422499212728205,-0.6585805629476299,-1.2763110599147418,-1.269184870314881,-1.2844945903697613
728,3,551,0,0,1,0,0,0,0,0,0,1,0,0,-0.9932647012430299,-0.7258987825659812,-1.1102504366335184,-1.1233186077944233,-1.1060202714200829,-1.1685727104657222
729,1,1699,0,1,0,0,0,0,0,0,0,0,1,0,-0.20343990112716046,1.1266332744081795,0.6964290581100357,-0.06137099895927611,-0.14516207792849234,0.03411679353868436
730,3,642,0,0,1,0,0,0,1,0,0,0,0,0,-1.0359579336817257,-0.03977579850147615,-1.1102504366335184,-1.2403128358864317,-1.2329260705604812,-1.2265336504177418
731,1,2155,0,0,1,0,0,0,1,0,0,0,0,0,-0.13940005246911694,0.23467339512432486,-0.20691068926174133,0.019625005104421438,-0.01825627878809394,0.03411679353868436
732,2,11628,0,0,1,0,0,0,1,0,0,0,0,0,1.5256360126400137,-0.31422499212728205,-0.20691068926174133,1.4595539662368242,1.53180741071249,1.4396695873751595
733,3,2312,0,0,0,0,1,0,0,0,0,0,0,1,-0.032666971372377694,0.8521840807823784,0.24475918442414724,0.10062100916811899,0.12677892022950468,0.22248984838274785
734,3,6974,0,0,0,1,0,0,0,0,0,1,0,0,0.8852375260595787,-1.686470960256292,1.1480989317959243,1.1355699499820342,1.0876371137210945,0.8600601878549632
735,2,4665,1,0,0,0,0,0,0,0,0,1,0,0,0.43695858545327443,4.008349807479098,0.6964290581100357,0.2716125733025922,0.199296519738304,0.744138307950924
736,3,673,0,0,1,0,0,0,1,0,0,0,0,0,-0.9292248525849865,-0.4514495889401801,-0.20691068926174133,-1.0513221597378037,-1.0153732720340833,-1.067141065549688
737,3,900,0,0,1,0,0,0,1,0,0,0,0,0,-1.0146113174623779,-0.03977579850147615,-1.1102504366335184,-1.1773159438368888,-1.241990770499081,-1.1975531804417319
738,1,5233,0,0,0,1,0,1,0,0,0,0,0,0,0.6931179800854486,-0.8631233793788841,0.6964290581100357,0.8925819377909406,0.933537214764896,0.787609012914939
739,6,1028,0,0,1,0,0,0,0,0,1,0,0,0,-0.9505714688043344,-0.5200618873466316,-0.6585805629476299,-1.0513221597378037,-1.0335026719112836,-1.0816313005376927
740,5,2302,0,0,1,0,0,1,0,0,0,0,0,0,-0.5449857606367255,-0.38283729053372867,-1.1102504366335184,-0.4303527952494546,-0.3808442763320905,-0.4440609610654773
741,3,5821,0,0,0,1,0,0,0,0,1,0,0,0,0.5436916665500137,0.09744879831142192,0.6964290581100357,0.7485890416777002,0.7159844162384981,0.744138307950924
742,3,716,0,0,0,0,1,0,1,0,0,0,0,0,-0.9505714688043344,0.09744879831142192,1.5997688054818129,-1.1053194957802686,-1.0788261716042828,-1.067141065549688
743,3,6830,0,0,1,0,0,0,0,1,0,0,0,0,0.22349242325979624,0.37189799193722295,-0.6585805629476299,0.3976063574016772,0.41684931826470195,0.4543336081908264
744,4,16994,0,0,0,1,0,0,0,0,0,0,0,1,3.1479788453104485,0.4405102903436744,0.24475918442414724,2.3685091229516537,2.4292127046338807,2.4539860365355026
745,2,755,0,1,0,0,0,0,1,0,0,0,0,0,-0.8224917714882474,1.0580209760017278,-0.20691068926174133,-0.8983297076174852,-0.8884674728936849,-0.7773363657895899
746,2,541,0,0,1,0,0,1,0,0,0,0,0,0,-1.0359579336817257,-0.03977579850147615,-0.6585805629476299,-1.2403128358864317,-1.2329260705604812,-1.2265336504177418
747,4,432,0,0,1,0,0,0,0,0,0,0,1,0,-1.121344398559117,0.1660610967178734,-0.6585805629476299,-1.411304400020904,-1.3960906694552793,-1.3714360002977908
748,2,389,0,0,1,0,0,0,0,0,0,1,0,0,-1.0573045499010736,0.09744879831142192,-1.561920310319407,-1.2583119479005864,-1.241990770499081,-1.2265336504177418
749,5,8693,0,0,0,1,0,0,0,1,0,0,0,0,0.5436916665500137,-0.31422499212728205,0.6964290581100357,0.7485890416777002,0.6797256164840992,0.6716871330108998
750,3,7358,0,0,0,0,1,0,0,0,0,0,0,1,1.4189029315432744,-1.4120217666304862,0.6964290581100357,1.4685535222439023,1.5046133108966901,1.251296532531096
751,5,554,0,0,1,0,0,0,1,0,0,0,0,0,-1.1426910147784648,0.783571782375927,0.24475918442414724,-1.53729818411999,-1.5139317686570788,-1.443887175237815
752,3,7443,0,0,1,0,0,0,0,0,1,0,0,0,0.6717713638661008,-0.24561269372083058,-0.6585805629476299,0.8295850457413986,0.879149015133297,0.8165894828909481
753,2,702,0,0,0,1,0,0,0,0,1,0,0,0,-0.8438383877075951,0.1660610967178734,0.6964290581100357,-0.9163288196316407,-0.8975321728322846,-0.8787680107056239
754,5,9013,0,0,0,1,0,0,0,1,0,0,0,0,0.4583052016726223,0.23467339512432486,-2.465260057691184,0.6945917056352354,0.6525315166682993,0.7006676029869089
755,6,1155,0,0,0,1,0,0,0,0,1,0,0,0,-0.8438383877075951,-1.000347976191787,0.24475918442414724,-0.8083341475467103,-0.8522086731392853,-0.922238715669639
756,3,828,0,0,1,0,0,1,0,0,0,0,0,0,-1.0146113174623779,-0.5200618873466316,-0.6585805629476299,-1.186315499843966,-1.1694731709902817,-1.2120434154297366
757,6,3061,0,0,0,0,1,0,0,0,0,1,0,0,-0.11805343624976908,0.4405102903436744,-0.20691068926174133,0.02862456111149877,0.0723907205979048,0.10656796847870859
758,2,794,0,0,1,0,0,1,0,0,0,0,0,0,-0.9292248525849865,-0.7945110809724326,-0.6585805629476299,-0.9883252676882609,-1.0425673718498834,-1.0816313005376927
759,7,733,0,0,1,0,0,0,0,1,0,0,0,0,-1.1426910147784648,0.1660610967178734,-0.6585805629476299,-1.4923004040846017,-1.477672968902679,-1.4583774102258202
760,4,1125,0,0,0,1,0,0,1,0,0,0,0,0,-0.8438383877075951,0.028836499904970444,-1.1102504366335184,-0.8713310395962532,-0.9156615727094849,-0.8787680107056239
761,2,2726,0,0,1,0,0,1,0,0,0,0,0,0,-0.20343990112716046,0.5091225887501258,-1.1102504366335184,-0.04337188694512146,-0.009191578849494229,0.03411679353868436
762,4,945,0,1,0,0,0,0,0,0,0,0,1,0,-0.8438383877075951,1.4010824680339804,-1.1102504366335184,-0.9343279316457953,-0.9791144722796836,-0.8063168357655998
763,2,1421,0,0,0,1,0,0,0,1,0,0,0,0,-0.6090256092947691,-0.31422499212728205,0.6964290581100357,-0.48435013129191934,-0.5258794753496884,-0.5310023709935068
764,4,3484,0,0,0,1,0,0,0,0,0,0,1,0,0.22349242325979624,0.783571782375927,1.1480989317959243,0.32560990934505696,0.2899435191243027,0.41086290322681135
765,4,1018,0,0,0,0,1,1,0,0,0,0,0,0,-0.9505714688043344,-0.6572864841595345,-0.6585805629476299,-1.0513221597378037,-1.0425673718498834,-1.096121535525698
766,6,684,0,1,0,0,0,0,0,0,0,1,0,0,-1.0573045499010736,1.0580209760017278,1.1480989317959243,-1.3573070639784393,-1.3417024698236801,-1.2410238854057463
767,2,4704,0,0,0,1,0,0,0,0,0,0,1,0,0.6931179800854486,-0.6572864841595345,-0.20691068926174133,0.9285801618192507,0.879149015133297,0.8020992479029436
768,4,2710,0,0,1,0,0,0,0,0,0,1,0,0,-0.20343990112716046,0.09744879831142192,-0.6585805629476299,-0.025372774930966,-0.0001268789108937107,0.005136323562674545
769,2,644,0,0,1,0,0,1,0,0,0,0,0,0,-0.9505714688043344,-0.7258987825659812,-0.20691068926174133,-1.0783208277590357,-1.051632071788483,-1.1251020055017078
770,3,3467,0,0,1,0,0,1,0,0,0,0,0,0,-0.13940005246911694,-0.24561269372083058,-0.6585805629476299,0.0736223411468862,0.04519662078210566,0.03411679353868436
771,2,12182,0,0,1,0,0,0,0,1,0,0,0,0,1.5469826288593616,0.1660610967178734,-1.561920310319407,1.5405499703005225,1.477419211080891,1.5266109973031885
772,5,4143,0,0,0,0,1,0,0,0,0,1,0,0,0.24483903947914407,1.2638578712210824,-0.6585805629476299,0.34360902135921245,0.36246111863310204,0.512294548142846
773,5,809,0,0,1,0,0,0,0,0,0,0,1,0,-0.8865316201462908,1.1266332744081795,-2.0135901840052957,-1.0063243797024155,-0.9972438721568839,-0.8787680107056239
774,3,1646,0,0,1,0,0,0,1,0,0,0,0,0,-0.5876789930754213,-0.31422499212728205,-1.561920310319407,-0.4663510192777647,-0.48055597565668895,-0.502021901017497
775,3,7608,0,0,1,0,0,0,0,0,1,0,0,0,0.6717713638661008,0.1660610967178734,-0.6585805629476299,0.8295850457413986,0.8066314156244977,0.8455699528669587
776,2,3037,0,0,1,0,0,0,1,0,0,0,0,0,-0.16074666868846477,0.30328569353077633,0.24475918442414724,-0.007373662916811344,0.018002520966305717,0.04860702852668895
777,2,1173,0,0,1,0,0,0,0,0,0,0,1,0,-0.48094591197868225,0.5091225887501258,-1.1102504366335184,-0.4033541272282218,-0.37177957639349,-0.32813908116143803
778,4,645,0,0,1,0,0,0,0,0,1,0,0,0,-1.0146113174623779,0.1660610967178734,-0.6585805629476299,-1.2403128358864317,-1.2147966706832818,-1.1975531804417319
779,2,755,0,1,0,0,0,0,0,1,0,0,0,0,-0.8224917714882474,1.4696947664404318,-0.6585805629476299,-0.9433274876528734,-0.8975321728322846,-0.7628461308015854
780,3,7937,0,0,1,0,0,0,0,0,0,1,0,0,1.0133172233756658,0.783571782375927,-1.561920310319407,1.0365748339041811,1.0785724137824946,1.164355122603066
781,3,1031,0,0,1,0,0,1,0,0,0,0,0,0,-0.8011451552688996,0.30328569353077633,-1.1102504366335184,-0.8803305956033305,-0.8431439732006856,-0.8208070707536043
782,5,9148,0,0,1,0,0,0,0,0,1,0,0,0,0.650424747646753,-0.03977579850147615,-0.6585805629476299,0.8475841577555532,0.8156961155630974,0.8165894828909481
783,3,11576,0,1,0,0,0,0,0,0,0,0,0,1,2.763739753362187,-3.1273292267917485,2.9547784265394785,2.5035024630578167,2.4745362043268813,1.9033571069913153
784,4,720,0,0,0,0,1,0,0,0,0,1,0,0,-1.0146113174623779,0.9207963791888298,-0.20691068926174133,-1.222313723872276,-1.2601201703762812,-1.1395922404897123
785,1,4755,0,0,1,0,0,0,0,0,1,0,0,0,0.6717713638661008,-0.8631233793788841,-0.6585805629476299,0.8835823817838633,0.851954915317497,0.744138307950924
786,3,982,1,0,0,0,0,0,0,1,0,0,0,0,-0.7157586903915082,2.9105530329758933,0.24475918442414724,-0.7453372554971675,-0.8794027729550852,-0.502021901017497
787,3,6048,0,0,0,1,0,0,0,0,1,0,0,0,0.43695858545327443,0.1660610967178734,-0.20691068926174133,0.6315948135856926,0.5800139171595,0.6282164280468853
788,2,4191,0,0,0,1,0,0,0,0,0,1,0,0,0.4583052016726223,-1.000347976191787,0.6964290581100357,0.649593925599848,0.6253374168524993,0.4978043131548408
789,1,4260,0,0,0,0,1,1,0,0,0,0,0,0,0.4583052016726223,0.028836499904970444,-0.20691068926174133,0.6225952575786152,0.6706609165454988,0.6427066630348899
790,1,4591,0,0,1,0,0,0,0,0,0,0,1,0,0.5650382827693615,0.6463471855630288,0.24475918442414724,0.6765925936210808,0.6978550163612987,0.7731187779269344
791,2,1110,0,0,0,1,0,0,0,0,1,0,0,0,-0.6944120741721604,-1.549246363443389,1.1480989317959243,-0.574345691362695,-0.6074617747970882,-0.7483558958135801
792,5,686,0,0,0,0,1,0,0,0,0,1,0,0,-0.9719180850236822,-0.24561269372083058,0.24475918442414724,-1.1413177198085787,-1.1150849713586826,-1.1395922404897123
793,1,3006,0,0,0,0,1,0,0,0,1,0,0,0,0.24483903947914407,0.7149594839694754,0.6964290581100357,0.32560990934505696,0.37152581857170175,0.4398433732028212
794,2,5938,0,0,1,0,0,0,1,0,0,0,0,0,0.43695858545327443,-0.03977579850147615,-1.1102504366335184,0.6405943695927706,0.688790316422699,0.6571968980228952
795,3,505,0,0,0,1,0,0,0,0,0,1,0,0,-1.0146113174623779,-0.5200618873466316,1.1480989317959243,-1.2403128358864317,-1.1966672708060817,-1.2555141203937517
796,4,2057,0,0,1,0,0,1,0,0,0,0,0,0,-0.5022925281980298,0.5777348871565774,-1.1102504366335184,-0.4303527952494546,-0.3989736762092899,-0.34262931614944325
797,4,1981,0,0,0,0,1,0,0,0,0,0,0,1,-0.18209328490781262,1.0580209760017278,-1.1102504366335184,-0.06137099895927611,-0.09983857823549297,0.04860702852668895
798,1,15877,0,0,0,0,1,0,0,0,1,0,0,0,2.6143134398267525,0.7149594839694754,-1.1102504366335184,2.0985224427393288,2.1572717064758833,2.2366325117154284
799,2,1966,0,0,1,0,0,0,0,0,0,0,0,1,-0.16074666868846477,0.5777348871565774,-0.6585805629476299,-0.05237144295219878,0.008937821027706003,0.04860702852668895
800,3,6720,0,0,1,0,0,0,1,0,0,0,0,0,0.43695858545327443,0.7149594839694754,-0.20691068926174133,0.5775974775432278,0.5528198173437,0.6571968980228952
801,5,623,0,0,1,0,0,0,0,0,0,1,0,0,-1.121344398559117,0.23467339512432486,-0.20691068926174133,-1.4203039560279813,-1.477672968902679,-1.4149067052618052
802,4,10819,0,1,0,0,0,0,0,0,0,1,0,0,1.5256360126400137,-2.4412062427272434,0.24475918442414724,1.58554775033591,1.6587132098528885,1.2223160625550857
803,7,978,0,0,1,0,0,0,0,1,0,0,0,0,-0.9932647012430299,0.028836499904970444,-0.6585805629476299,-1.1773159438368888,-1.1513437711130823,-1.1540824754777168
804,3,2515,0,0,0,1,0,0,0,0,1,0,0,0,-0.18209328490781262,-0.9317356777853356,1.5997688054818129,0.0736223411468862,0.03613192084350514,-0.05282461638934509
805,3,6640,0,0,0,1,0,0,0,1,0,0,0,0,0.43695858545327443,-0.8631233793788841,0.6964290581100357,0.7575885976847784,0.5981433170366994,0.5557652531068604
806,4,2369,0,0,0,0,1,0,0,0,0,0,1,0,-0.16074666868846477,1.195245572814631,-0.20691068926174133,-0.06137099895927611,-0.045450378603893886,0.092077733490704
807,1,12494,0,0,0,1,0,0,0,0,0,0,0,1,2.7850863695815353,-1.8236955570691902,0.24475918442414724,2.45850468302243,2.4201480046952812,2.0917301618353803
808,1,1359,0,0,1,0,0,0,1,0,0,0,0,0,-0.6303722255141169,-0.7258987825659812,-0.6585805629476299,-0.5113487993131521,-0.48962067559528866,-0.5744730759575212
809,3,900,0,0,1,0,0,0,1,0,0,0,0,0,-1.0146113174623779,0.30328569353077633,-1.1102504366335184,-1.2133141678651989,-1.241990770499081,-1.1830629454537267
810,4,1634,0,0,0,0,1,0,1,0,0,0,0,0,-0.6090256092947691,1.8127562584726893,-1.1102504366335184,-0.6283430274051598,-0.5983970748584877,-0.4150804910894675
811,1,679,0,0,0,1,0,0,0,1,0,0,0,0,-0.7797985390495518,-1.0689602745982336,1.1480989317959243,-0.7903350355325557,-0.7434322738760862,-0.8642777757176193
812,4,962,0,1,0,0,0,0,0,0,1,0,0,0,-0.8865316201462908,1.4696947664404318,1.1480989317959243,-1.0243234917165709,-1.0969555714814831,-0.9077484806816337
813,4,2309,0,0,1,0,0,0,0,0,1,0,0,0,-0.3955594471012909,0.5777348871565774,-1.1102504366335184,-0.24136211910082667,-0.2720678770688915,-0.18323673128138895
814,1,5000,0,0,1,0,0,0,1,0,0,0,0,0,0.6931179800854486,-0.8631233793788841,-1.1102504366335184,0.9015814937980188,0.960731314580696,0.8020992479029436
815,6,499,0,0,0,0,1,0,1,0,0,0,0,0,-1.2067308634365084,-0.6572864841595345,-0.6585805629476299,-1.6092946321766097,-1.5773846682272776,-1.6322602300818785
816,3,5090,1,0,0,0,0,0,0,1,0,0,0,0,0.4583052016726223,2.3616546457242915,-2.465260057691184,0.5236001415007622,0.5074963176507007,0.8310797178789541
817,2,1865,0,1,0,0,0,0,0,0,0,1,0,0,-0.20343990112716046,1.6755316616597864,0.24475918442414724,-0.09736922298758623,-0.12703267805129292,0.092077733490704
818,0,3942,0,0,0,1,0,0,1,0,0,0,0,0,0.6931179800854486,-0.5200618873466316,0.6964290581100357,0.874582825776786,0.9154078148876966,0.8165894828909481
819,3,1727,0,0,0,1,0,0,1,0,0,0,0,0,-0.5663323768560734,-0.24561269372083058,-1.1102504366335184,-0.4393523512565319,-0.47149127571808924,-0.47304143104148716
